------------NEW LOG-----------
0.00,6.72,308.00,63.11,0.00,6.72,
0.00,6.72,307.00,62.65,0.00,6.72,
0.00,6.72,332.00,75.14,0.00,6.72,
0.00,6.72,305.00,61.75,0.00,6.72,
0.00,6.72,296.00,57.84,0.00,6.72,
0.00,6.72,304.00,61.30,0.00,6.72,
0.00,6.72,306.00,62.20,0.00,6.72,
0.00,6.72,306.00,62.20,0.00,6.72,
0.00,6.72,306.00,62.20,0.00,6.72,
0.00,6.72,306.00,62.20,0.00,6.72,
0.00,6.72,305.00,61.75,0.00,6.72,
0.00,6.72,305.00,61.75,0.00,6.72,
0.00,6.72,305.00,61.75,0.00,6.72,
0.00,6.72,305.00,61.75,0.00,6.72,
0.00,6.72,305.00,61.75,0.00,6.72,
0.00,6.72,306.00,62.20,0.00,6.72,
0.00,6.72,305.00,61.75,0.00,6.72,
0.00,6.72,305.00,61.75,0.00,6.72,
0.00,6.72,305.00,61.75,0.00,6.72,
0.00,6.72,304.00,61.30,0.00,6.72,
0.00,6.72,303.00,60.86,0.00,6.72,
0.00,6.72,302.00,60.42,0.00,6.72,
0.00,6.72,303.00,60.86,0.00,6.72,
0.00,6.72,302.00,60.42,0.00,6.72,
0.00,6.72,303.00,60.86,0.00,6.72,
0.00,6.72,297.00,58.26,0.00,6.72,
0.00,6.72,297.00,58.26,0.00,6.72,
0.00,6.72,296.00,57.84,0.00,6.72,
0.00,6.72,295.00,57.42,0.00,6.72,
0.00,6.72,298.00,58.69,0.00,6.72,
0.00,6.72,296.00,57.84,0.00,6.72,
0.00,6.72,297.00,58.26,0.00,6.72,
0.00,6.72,297.00,58.26,0.00,6.72,
0.00,6.72,295.00,57.42,0.00,6.72,
0.00,6.72,296.00,57.84,0.00,6.72,
0.00,6.72,295.00,57.42,0.00,6.72,
0.00,6.72,296.00,57.84,0.00,6.72,
0.00,6.72,296.00,57.84,0.00,6.72,
0.00,6.72,296.00,57.84,0.00,6.72,
0.00,6.72,295.00,57.42,0.00,6.72,
0.00,6.72,295.00,57.42,0.00,6.72,
0.00,6.72,295.00,57.42,0.00,6.72,
0.00,6.72,294.00,57.00,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,294.00,57.00,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,293.00,56.59,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,286.00,53.78,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,286.00,53.78,0.00,6.72,
0.00,6.72,286.00,53.78,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,292.00,56.18,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,291.00,55.77,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,286.00,53.78,0.00,6.72,
0.00,6.72,286.00,53.78,0.00,6.72,
0.00,6.72,286.00,53.78,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,290.00,55.37,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,289.00,54.97,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,288.00,54.57,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,286.00,53.78,0.00,6.72,
0.00,6.72,286.00,53.78,0.00,6.72,
0.00,6.72,286.00,53.78,0.00,6.72,
0.00,6.72,284.00,53.01,0.00,6.72,
0.00,6.72,285.00,53.39,0.00,6.72,
0.00,6.72,285.00,53.39,0.00,6.72,
0.00,6.72,284.00,53.01,0.00,6.72,
0.00,6.72,284.00,53.01,0.00,6.72,
0.00,6.72,285.00,53.39,0.00,6.72,
0.00,6.72,284.00,53.01,0.00,6.72,
0.00,6.72,284.00,53.01,0.00,6.72,
0.00,6.72,285.00,53.39,0.00,6.72,
0.00,6.72,286.00,53.78,0.00,6.72,
0.00,6.72,286.00,53.78,0.00,6.72,
0.00,6.72,286.00,53.78,0.00,6.72,
0.00,6.72,285.00,53.39,0.00,6.72,
0.00,6.72,286.00,53.78,0.00,6.72,
0.00,6.72,286.00,53.78,0.00,6.72,
0.00,6.72,285.00,53.39,0.00,6.72,
0.00,6.72,284.00,53.01,0.00,6.72,
0.00,6.72,239.00,38.22,0.00,6.72,
0.00,6.72,287.00,54.18,0.00,6.72,
0.00,6.72,264.00,45.83,0.00,6.72,
0.00,6.72,248.00,40.80,0.00,6.72,
0.00,6.72,236.00,37.39,0.00,6.72,
0.00,6.72,252.00,42.01,0.00,6.72,
0.00,6.72,265.00,46.17,0.00,6.72,
0.00,6.72,254.00,42.62,0.00,6.72,
0.00,6.72,249.00,41.10,0.00,6.72,
0.00,6.72,254.00,42.62,0.00,6.72,
0.00,6.72,263.00,45.50,0.00,6.72,
0.00,6.72,263.00,45.50,0.00,6.72,
0.00,6.72,257.00,43.56,0.00,6.72,
0.00,6.72,256.00,43.24,0.00,6.72,
0.00,6.72,264.00,45.83,0.00,6.72,
0.00,6.72,264.00,45.83,0.00,6.72,
0.00,6.72,260.00,44.52,0.00,6.72,
0.00,6.72,258.00,43.88,0.00,6.72,
0.00,6.72,270.00,47.88,0.00,6.72,
0.00,6.72,257.00,43.56,0.00,6.72,
0.00,6.72,255.00,42.93,0.00,6.72,
0.00,6.72,259.00,44.20,0.00,6.72,
0.00,6.72,266.00,46.51,0.00,6.72,
0.00,6.72,270.00,47.88,0.00,6.72,
0.00,6.72,258.00,43.88,0.00,6.72,
0.00,6.72,264.00,45.83,0.00,6.72,
0.00,6.72,265.00,46.17,0.00,6.72,
0.00,6.72,270.00,47.88,0.00,6.72,
0.00,6.72,262.00,45.17,0.00,6.72,
0.00,6.72,264.00,45.83,0.00,6.72,
0.00,6.72,269.00,47.53,0.00,6.72,
0.00,6.72,270.00,47.88,0.00,6.72,
0.00,6.72,268.00,47.19,0.00,6.72,
0.00,6.72,268.00,47.19,0.00,6.72,
0.00,6.72,268.00,47.19,0.00,6.72,
0.00,6.72,271.00,48.23,0.00,6.72,
0.00,6.72,269.00,47.53,0.00,6.72,
0.00,6.72,269.00,47.53,0.00,6.72,
0.00,6.72,269.00,47.53,0.00,6.72,
0.00,6.72,269.00,47.53,0.00,6.72,
0.00,6.72,268.00,47.19,0.00,6.72,
0.00,6.72,270.00,47.88,0.00,6.72,
0.00,6.72,272.00,48.58,0.00,6.72,
0.00,6.72,271.00,48.23,0.00,6.72,
0.00,6.72,273.00,48.93,0.00,6.72,
0.00,6.72,272.00,48.58,0.00,6.72,
0.00,6.72,272.00,48.58,0.00,6.72,
0.00,6.72,272.00,48.58,0.00,6.72,
0.00,6.72,273.00,48.93,0.00,6.72,
0.00,6.72,273.00,48.93,0.00,6.72,
0.00,6.72,273.00,48.93,0.00,6.72,
0.00,6.72,273.00,48.93,0.00,6.72,
0.00,6.72,274.00,49.29,0.00,6.72,
0.00,6.72,274.00,49.29,0.00,6.72,
0.00,6.72,275.00,49.65,0.00,6.72,
0.00,6.72,276.00,50.01,0.00,6.72,
0.00,6.72,276.00,50.01,0.00,6.72,
0.00,6.72,276.00,50.01,0.00,6.72,
0.00,6.72,276.00,50.01,0.00,6.72,
0.00,6.72,276.00,50.01,0.00,6.72,
